"name","lon","lat","inn","tavern","bar","region"
"The Crown",-1.9521394,53.4389104,FALSE,FALSE,FALSE,"England"
"The Crown",-0.0884881,52.0674443,FALSE,FALSE,FALSE,"England"
"The Crown",-1.1405478,52.1176664,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-0.9496343,52.5446238,TRUE,FALSE,FALSE,"England"
"The Crown",-1.4238427,52.6934116,FALSE,FALSE,FALSE,"England"
"The Crown",0.2532606,52.0508817,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.1579405,52.4855887,TRUE,FALSE,FALSE,"England"
"The Crown",-0.8381554,53.1225284,FALSE,FALSE,FALSE,"England"
"The Crown",-1.9339952,52.6715786,FALSE,FALSE,FALSE,"England"
"The Crown",-1.5559254,53.1389312,FALSE,FALSE,FALSE,"England"
"The Crown",-0.4872584,52.0008895,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-0.4935056,53.4001375,TRUE,FALSE,FALSE,"England"
"The Crown Hotel",-0.9552254,53.0777622,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.4521038,52.2372913,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-0.8908945,53.0658992,TRUE,FALSE,FALSE,"England"
"The Crown",-1.0445376,51.9902458,FALSE,FALSE,FALSE,"England"
"The Crown",-1.3613328,52.270953,FALSE,FALSE,FALSE,"England"
"The Crown",-0.2856003,52.0279877,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-0.1196618,52.3838226,TRUE,FALSE,FALSE,"England"
"The Crown",0.032478,52.3538134,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.3090065,53.323274,TRUE,FALSE,FALSE,"England"
"The Crown",0.2320397,52.6095782,FALSE,FALSE,FALSE,"England"
"The Crown",-0.950645,52.764387,FALSE,FALSE,FALSE,"England"
"The Crown",-1.9737134,52.3514607,FALSE,FALSE,FALSE,"England"
"The Crown",-0.3607567,51.9920515,FALSE,FALSE,FALSE,"England"
"The New Crown",-0.1269313,52.5586542,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.9862356,52.5911574,TRUE,FALSE,FALSE,"England"
"The Crown",-0.2258761,52.0220764,FALSE,FALSE,FALSE,"England"
"The Crown Hotel",-0.2649578,52.0869561,FALSE,FALSE,FALSE,"England"
"New Crown Inn",-1.387615,53.3716705,TRUE,FALSE,FALSE,"England"
"The Crown",-0.8852107,52.2134488,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.4651587,52.5251675,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-1.0051332,52.8081542,TRUE,FALSE,FALSE,"England"
"The Crown",-0.8538301,52.0559768,FALSE,FALSE,FALSE,"England"
"The Crown",-1.6264738,53.5883947,FALSE,FALSE,FALSE,"England"
"The Old Crown",-0.8830702,52.1418077,FALSE,FALSE,FALSE,"England"
"The Crown",-0.6463413,53.566853,FALSE,FALSE,FALSE,"England"
"The Crown",-1.2898694,52.7741933,FALSE,FALSE,FALSE,"England"
"The Crown",-1.826104,52.6836779,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.2628668,53.5195199,TRUE,FALSE,FALSE,"England"
"Crown Inn",-0.8857687,52.7639449,TRUE,FALSE,FALSE,"England"
"The Crown",-1.722372,52.6917907,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.4143735,53.4993925,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-1.0759467,52.3407833,TRUE,FALSE,FALSE,"England"
"The Crown",-0.3231293,51.7512271,FALSE,FALSE,FALSE,"England"
"The Crown",0.4194756,51.6280474,FALSE,FALSE,FALSE,"England"
"The Crown",-0.4813329,51.5305357,FALSE,FALSE,FALSE,"England"
"The Crown",-0.1175978,51.7291615,FALSE,FALSE,FALSE,"England"
"The Crown",0.4225056,51.5540351,FALSE,FALSE,FALSE,"England"
"The Crown",-0.1509465,51.9020089,FALSE,FALSE,FALSE,"England"
"The Crown",-0.3186145,51.4512827,FALSE,FALSE,FALSE,"England"
"Crown",-0.7013575,51.5067684,FALSE,FALSE,FALSE,"England"
"The Crown",-0.5690694,51.7074218,FALSE,FALSE,FALSE,"England"
"The Crown",0.0071438,51.4665526,FALSE,FALSE,FALSE,"England"
"The Crown",0.4078051,52.2452344,FALSE,FALSE,FALSE,"England"
"The Crown",-0.4561375,51.4887505,FALSE,FALSE,FALSE,"England"
"The Crown",-0.4779744,51.4887945,FALSE,FALSE,FALSE,"England"
"The Crown",-0.7422109,51.5149872,FALSE,FALSE,FALSE,"England"
"The Crown",0.4834471,52.2268905,FALSE,FALSE,FALSE,"England"
"The Crown Inn",1.6034059,52.5162192,TRUE,FALSE,FALSE,"England"
"The Old Crown",-0.4193543,51.5047932,FALSE,FALSE,FALSE,"England"
"The Crown",-0.1095229,51.5373158,FALSE,FALSE,FALSE,"England"
"The Crown",0.8469983,52.8006943,FALSE,FALSE,FALSE,"England"
"Crown Inn",-0.6761821,51.6316749,TRUE,FALSE,FALSE,"England"
"The Crown",-0.0187164,51.9459348,FALSE,FALSE,FALSE,"England"
"The Crown",0.0521671,51.4503669,FALSE,FALSE,FALSE,"England"
"The Crown",-0.71852,51.649346,FALSE,FALSE,FALSE,"England"
"The Crown",0.1808894,51.8032362,FALSE,FALSE,FALSE,"England"
"Crown Hotel",0.3769488,52.6029239,FALSE,FALSE,FALSE,"England"
"The Crown",0.2352216,51.9143722,FALSE,FALSE,FALSE,"England"
"The Crown",0.759513,52.0713622,FALSE,FALSE,FALSE,"England"
"The Crown",-0.1363142,51.5111757,FALSE,FALSE,FALSE,"England"
"The Crown",0.394248,52.3110257,FALSE,FALSE,FALSE,"England"
"The Crown",1.1895247,52.0446709,FALSE,FALSE,FALSE,"England"
"The Crown",0.1308614,51.7834097,FALSE,FALSE,FALSE,"England"
"The New Crown",-0.1304826,51.6333559,FALSE,FALSE,FALSE,"England"
"The Crown Inn",1.2131329,52.9450528,TRUE,FALSE,FALSE,"England"
"The Crown",-0.1733418,51.4901597,FALSE,FALSE,FALSE,"England"
"The Crown",0.8065687,51.9492337,FALSE,FALSE,FALSE,"England"
"The Crown",1.0277233,52.1987102,FALSE,FALSE,FALSE,"England"
"The Crown",-0.6166822,51.666373,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-0.6615071,51.6807863,TRUE,FALSE,FALSE,"England"
"The Crown",0.1885367,51.5655574,FALSE,FALSE,FALSE,"England"
"The Crown",0.5229763,51.7147508,FALSE,FALSE,FALSE,"England"
"The Crown Inn",1.2304047,52.4289265,TRUE,FALSE,FALSE,"England"
"The Old Crown Inn",0.7530205,51.8371036,TRUE,FALSE,FALSE,"England"
"The Crown Hotel",0.6575127,52.5125278,FALSE,FALSE,FALSE,"England"
"The Crown",1.111824,52.1058553,FALSE,FALSE,FALSE,"England"
"The Crown",0.997299,52.1925987,FALSE,FALSE,FALSE,"England"
"Crown Hotel",0.8251228,52.5712917,FALSE,FALSE,FALSE,"England"
"The Crown Inn",0.5850691,52.5429965,TRUE,FALSE,FALSE,"England"
"The Crown",1.3164824,52.0924558,FALSE,FALSE,FALSE,"England"
"The Crown",0.6785612,52.139306,FALSE,FALSE,FALSE,"England"
"The Crown",-0.1560344,51.4656767,FALSE,FALSE,FALSE,"England"
"Crown Inn",-0.6241357,51.5466641,TRUE,FALSE,FALSE,"England"
"The Crown",-0.5152977,51.9053428,FALSE,FALSE,FALSE,"England"
"The Crown",1.1551422,52.4240587,FALSE,FALSE,FALSE,"England"
"The Crown",-0.0541556,51.3736228,FALSE,FALSE,FALSE,"England"
"The Crown",-0.195382,51.3681393,FALSE,FALSE,FALSE,"England"
"The Crown",-1.238056,54.5728909,FALSE,FALSE,FALSE,"England"
"The Crown",-1.6099383,54.9585757,FALSE,FALSE,FALSE,"England"
"Crown Inn",-2.2700856,54.9161098,TRUE,FALSE,FALSE,"England"
"The Crown",-1.6758521,54.9458442,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.6608422,54.516422,TRUE,FALSE,FALSE,"England"
"The Crown",-1.4663835,54.9532576,FALSE,FALSE,FALSE,"England"
"The New Crown",-1.4118941,54.9940786,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.1270879,55.0377724,TRUE,FALSE,FALSE,"England"
"Crown Hotel",-2.6674289,53.1565342,FALSE,FALSE,FALSE,"England"
"The Crown",-2.5539656,53.6020314,FALSE,FALSE,FALSE,"England"
"Crown Inn",-2.7655391,53.0198474,TRUE,FALSE,FALSE,"England"
"The Crown",-2.2321961,53.4157217,FALSE,FALSE,FALSE,"England"
"The Crown",-2.978992,53.40668,FALSE,FALSE,FALSE,"England"
"The Crown",-2.0178917,53.963425,FALSE,FALSE,FALSE,"England"
"The Crown",-2.740253,54.6489312,FALSE,FALSE,FALSE,"England"
"New Crown Inn",-2.0928029,53.5460479,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-2.3703529,53.0209627,TRUE,FALSE,FALSE,"England"
"The Crown",-2.2261456,53.106624,FALSE,FALSE,FALSE,"England"
"Crown Inn",-2.3346318,53.2267396,TRUE,FALSE,FALSE,"England"
"The Crown",-2.0921755,53.2959815,FALSE,FALSE,FALSE,"England"
"The Crown",-2.4877903,53.3793873,FALSE,FALSE,FALSE,"England"
"The Crown",-2.4391311,53.0984081,FALSE,FALSE,FALSE,"England"
"The Crown",-2.1988476,54.3041428,FALSE,FALSE,FALSE,"England"
"New Crown Inn",-2.1811064,53.5013528,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-3.246495,53.2335659,TRUE,FALSE,FALSE,"Wales"
"The Crown",-2.7736952,53.9017469,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.0793386,54.3160531,TRUE,FALSE,FALSE,"England"
"The Crown",-2.1664159,53.4098949,FALSE,FALSE,FALSE,"England"
"The Crown",-2.3620371,53.1442693,FALSE,FALSE,FALSE,"England"
"The Crown",-2.6300196,53.6524856,FALSE,FALSE,FALSE,"England"
"Crown Inn",-3.0744019,54.369273,TRUE,FALSE,FALSE,"England"
"Crown Hotel",-2.9994312,55.1515226,FALSE,FALSE,FALSE,"Scotland"
"The Crown",-2.2841135,53.7009131,FALSE,FALSE,FALSE,"England"
"The Crown",-2.2033174,53.4124632,FALSE,FALSE,FALSE,"England"
"The Crown",-3.0110838,53.6465889,FALSE,FALSE,FALSE,"England"
"The Crown",-2.1542041,53.4050493,FALSE,FALSE,FALSE,"England"
"Crown Hotel",-2.1801273,53.8550389,FALSE,FALSE,FALSE,"England"
"The Crown",-2.9187828,54.2386867,FALSE,FALSE,FALSE,"England"
"Crown",-2.7758818,53.6639105,FALSE,FALSE,FALSE,"England"
"The Crown",-2.2663016,53.0162771,FALSE,FALSE,FALSE,"England"
"The Crown",-2.1079479,53.4241637,FALSE,FALSE,FALSE,"England"
"Crown",-2.4649088,53.6935104,FALSE,FALSE,FALSE,"England"
"The Crown",-0.9767716,51.4666616,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.4507041,51.922422,TRUE,FALSE,FALSE,"England"
"The Crown",-1.2128774,50.9530809,FALSE,FALSE,FALSE,"England"
"The Crown",-1.0357574,51.9312122,FALSE,FALSE,FALSE,"England"
"The Crown",-1.0509327,51.2703456,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.4876845,51.0774584,TRUE,FALSE,FALSE,"England"
"The Crown",-0.9307751,51.7937685,FALSE,FALSE,FALSE,"England"
"The Crown",-1.0267339,51.5840108,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.4855014,51.294786,TRUE,FALSE,FALSE,"England"
"The Old Crown",-0.3738396,51.2791826,FALSE,FALSE,FALSE,"England"
"The Crown",-1.2423801,51.5991929,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.7344505,50.7803499,TRUE,FALSE,FALSE,"England"
"The Crown",-0.7916288,51.5247425,FALSE,FALSE,FALSE,"England"
"The Crown",-1.8858881,50.7618576,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-0.7665126,50.8305814,TRUE,FALSE,FALSE,"England"
"The Crown",-0.8674045,51.6637977,FALSE,FALSE,FALSE,"England"
"The Crown",0.6913991,51.0847453,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-0.9549225,51.6039566,TRUE,FALSE,FALSE,"England"
"The Crown",-1.1288496,51.68357,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.8511969,51.4880808,TRUE,FALSE,FALSE,"England"
"The Crown",-1.343508,51.6667331,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.8900385,51.6624351,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-0.3569084,50.9630622,TRUE,FALSE,FALSE,"England"
"The Crown Inn",0.0728728,51.4105323,TRUE,FALSE,FALSE,"England"
"The Crown",0.3526419,51.4338197,FALSE,FALSE,FALSE,"England"
"Crown",-1.0812407,51.667475,FALSE,FALSE,FALSE,"England"
"The Crown",-1.2580222,51.7521883,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.9478569,51.3762233,TRUE,FALSE,FALSE,"England"
"The Crown",-0.7660143,51.2282619,FALSE,FALSE,FALSE,"England"
"The Crown",0.6484446,51.3769231,FALSE,FALSE,FALSE,"England"
"The Crown",0.5932886,50.8568105,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.077283,51.4371097,TRUE,FALSE,FALSE,"England"
"The Crown",-1.62044,51.47927,FALSE,FALSE,FALSE,"England"
"The Crown",-0.1287726,50.8197914,FALSE,FALSE,FALSE,"England"
"The Crown Inn",0.1853689,51.1183307,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-0.0257427,51.0363839,TRUE,FALSE,FALSE,"England"
"The Crown",0.5019032,51.3913641,FALSE,FALSE,FALSE,"England"
"The Old Crown",-0.4556661,51.378968,FALSE,FALSE,FALSE,"England"
"The Crown",0.1900477,51.3130024,FALSE,FALSE,FALSE,"England"
"Crown Hotel",-1.9031882,51.5424918,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.6225219,51.2558923,TRUE,FALSE,FALSE,"England"
"The Crown",-1.6519162,51.5992401,FALSE,FALSE,FALSE,"England"
"The Crown",0.7302751,50.9510932,FALSE,FALSE,FALSE,"England"
"The Crown",-0.9368051,50.8469346,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.678254,51.1794121,TRUE,FALSE,FALSE,"England"
"The Crown",-0.820546,51.1221746,FALSE,FALSE,FALSE,"England"
"The Crown",-0.5430141,50.809641,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.1634699,50.7297808,TRUE,FALSE,FALSE,"England"
"Crown",-1.3536641,51.8470659,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.3555475,50.644356,TRUE,FALSE,FALSE,"England"
"The Crown",-2.0805064,52.0329937,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.7444268,52.7078256,TRUE,FALSE,FALSE,"England"
"The Crown",-2.7493414,52.7038363,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-3.1074759,52.4333626,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-2.9797867,52.4260004,TRUE,FALSE,FALSE,"England"
"Crown Inn",-2.0649059,52.3598964,TRUE,FALSE,FALSE,"England"
"The Crown",-2.2770242,52.6346652,FALSE,FALSE,FALSE,"England"
"Crown Inn",-2.3589406,52.0802452,TRUE,FALSE,FALSE,"England"
"The Crown",-2.0867784,52.4929005,FALSE,FALSE,FALSE,"England"
"The Crown",-2.265378,52.5889978,FALSE,FALSE,FALSE,"England"
"Old Crown",-2.1372142,52.474517,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-3.1475582,52.559723,TRUE,FALSE,FALSE,"Wales"
"The Crown",-2.1656504,52.0177044,FALSE,FALSE,FALSE,"England"
"The Crown",-3.0149096,51.8554317,FALSE,FALSE,FALSE,"Wales"
"The Crown Inn",-2.2175985,52.1407672,TRUE,FALSE,FALSE,"England"
"The Crown",-2.1253821,52.5770568,FALSE,FALSE,FALSE,"England"
"The Crown",-2.4203537,52.5362783,FALSE,FALSE,FALSE,"England"
"The Crown",-2.1324295,52.777802,FALSE,FALSE,FALSE,"England"
"The Crown",-2.2639188,52.1572985,FALSE,FALSE,FALSE,"England"
"The Crown",-2.1385303,52.4438609,FALSE,FALSE,FALSE,"England"
"The Crown",-2.483985,52.9044031,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.8559545,52.18606,TRUE,FALSE,FALSE,"England"
"The Crown",-2.7064477,52.4822348,FALSE,FALSE,FALSE,"England"
"The Crown",-2.2223393,52.1928706,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.4925251,51.893634,TRUE,FALSE,FALSE,"England"
"The Crown",-2.4679189,52.6640457,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.3858331,53.9277289,TRUE,FALSE,FALSE,"England"
"Crown Hotel",-1.8604924,54.1637756,FALSE,FALSE,FALSE,"England"
"The Crown Hotel",-1.3489702,53.9056204,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.8827639,53.9441739,TRUE,FALSE,FALSE,"England"
"The New Crown",-0.201596,54.0869155,FALSE,FALSE,FALSE,"England"
"The Crown",-0.2350742,53.7198694,FALSE,FALSE,FALSE,"England"
"The Crown",-0.7052841,53.8769864,FALSE,FALSE,FALSE,"England"
"The Crown",-1.6027818,53.687146,FALSE,FALSE,FALSE,"England"
"The Crown",-0.302816,53.7602927,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.656092,53.7977286,TRUE,FALSE,FALSE,"England"
"The Crown",-1.6541618,53.7068639,FALSE,FALSE,FALSE,"England"
"The Crown",-1.6202675,53.6948543,FALSE,FALSE,FALSE,"England"
"The Crown",-1.4237937,54.3617448,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-1.235226,53.762006,TRUE,FALSE,FALSE,"England"
"The Crown",-1.804114,53.7745468,FALSE,FALSE,FALSE,"England"
"The Crown",-1.6858957,53.8654735,FALSE,FALSE,FALSE,"England"
"The Crown",-1.7598601,54.0862403,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.1934169,53.8645959,TRUE,FALSE,FALSE,"England"
"Crown Inn",-1.3193778,54.0514869,TRUE,FALSE,FALSE,"England"
"The Crown",-1.6655494,54.3923067,FALSE,FALSE,FALSE,"England"
"Crown Inn",-1.4160793,54.1515943,TRUE,FALSE,FALSE,"England"
"The Crown",-0.9177379,54.3012024,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.8173642,56.4823345,TRUE,FALSE,FALSE,"Scotland"
"The Crown",-3.1167671,56.2616265,FALSE,FALSE,FALSE,"Scotland"
"Crown Tavern",-3.7816565,55.6749554,FALSE,TRUE,FALSE,"Scotland"
"The Crown Bar",-3.9680786,55.8230186,FALSE,FALSE,TRUE,"Scotland"
"The Old Crown Inn",-3.2214897,55.826193,TRUE,FALSE,FALSE,"Scotland"
"Crown Bar",-2.1318938,57.171915,FALSE,FALSE,TRUE,"Scotland"
"The Crown Inn",-3.9230755,55.3673219,TRUE,FALSE,FALSE,"Scotland"
"Crown Tavern",-3.2303392,56.0591662,FALSE,TRUE,FALSE,"Scotland"
"Crown Tavern",-3.1751072,56.0698122,FALSE,TRUE,FALSE,"Scotland"
"The Crown Inn",-6.3902516,58.20835,TRUE,FALSE,FALSE,"Scotland"
"The Crown",-3.581183,56.0596871,FALSE,FALSE,FALSE,"Scotland"
"Crown Inn",-3.3812253,56.1347026,TRUE,FALSE,FALSE,"Scotland"
"The Crown",-4.3837669,52.1734902,FALSE,FALSE,FALSE,"Wales"
"The Crown Inn",-3.6915787,51.5241551,TRUE,FALSE,FALSE,"Wales"
"Crown Inn",-3.2592205,51.7861145,TRUE,FALSE,FALSE,"Wales"
"The Crown",-2.7969883,51.3324247,FALSE,FALSE,FALSE,"England"
"The Crown Hotel",-2.9775924,51.5916532,FALSE,FALSE,FALSE,"Wales"
"Crown Inn",-3.8171506,51.6377797,TRUE,FALSE,FALSE,"Wales"
"The Crown",-3.6492671,51.6085529,FALSE,FALSE,FALSE,"Wales"
"The Crown Inn",-3.0248705,51.6784,TRUE,FALSE,FALSE,"Wales"
"The Crown Inn",-4.6990733,51.6703033,TRUE,FALSE,FALSE,"Wales"
"Crown Inn",-3.5107996,52.3006438,TRUE,FALSE,FALSE,"Wales"
"The Crown Inn",-3.3391389,51.5553395,TRUE,FALSE,FALSE,"Wales"
"Crown Inn",-2.0343697,51.0097183,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-5.4363589,50.1253402,TRUE,FALSE,FALSE,"England"
"The Crown",-2.6452943,51.2092162,FALSE,FALSE,FALSE,"England"
"The Crown Hotel",-3.8344498,51.2288176,FALSE,FALSE,FALSE,"England"
"Crown Inn",-2.7569905,50.7228672,TRUE,FALSE,FALSE,"England"
"Old Crown",-2.3024108,51.685852,FALSE,FALSE,FALSE,"England"
"Crown Inn",-2.1865616,51.7053608,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-4.1240614,51.1587188,TRUE,FALSE,FALSE,"England"
"Old Crown Inn",-2.2519814,51.7419863,TRUE,FALSE,FALSE,"England"
"The Crown Hotel",-3.6397519,51.13357,FALSE,FALSE,FALSE,"England"
"The Crown",-2.1826148,51.2626559,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.9144598,50.9285037,TRUE,FALSE,FALSE,"England"
"The Crown",-2.113201,51.723175,FALSE,FALSE,FALSE,"England"
"The Crown",-1.9687565,51.7173034,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.3783663,50.9596227,TRUE,FALSE,FALSE,"England"
"Crown Inn",-2.5177281,51.5088734,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-2.8647815,51.1545199,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-2.3211336,51.2255126,TRUE,FALSE,FALSE,"England"
"The Crown Inn",-2.2803635,51.0109452,TRUE,FALSE,FALSE,"England"
"The Crown",-5.5345333,50.1209014,FALSE,FALSE,FALSE,"England"
"The Crown",-1.9966928,51.3543963,FALSE,FALSE,FALSE,"England"
"The Crown Inn",-2.2354201,50.8412876,TRUE,FALSE,FALSE,"England"
"The Royal Oak",-0.6015827,52.1927602,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.4977594,52.1121678,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.9153973,53.3231212,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.7205138,52.587848,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.2012875,52.7684745,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.4561329,53.3927509,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.9275956,53.4445633,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.5316476,52.7935805,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.1381511,52.3491828,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.6404535,52.819918,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.7313892,52.7596607,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.1750436,52.3186614,FALSE,FALSE,FALSE,"England"
"Royal Oak Inn",-1.8080788,53.5721315,TRUE,FALSE,FALSE,"England"
"The Royal Oak",-1.8978082,52.6316744,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.2173814,52.1267998,FALSE,FALSE,FALSE,"England"
"Old Royal Oak",-2.0202262,53.1073221,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.2146055,53.2807329,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.3014624,53.3825197,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.2949681,52.2455327,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.8704029,52.2138378,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.046658,51.9904191,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.401201,52.3818055,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.0643045,53.1950032,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.541436,52.5935173,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.6189235,53.1537966,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.1369735,52.7090717,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.763624,53.0090229,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.5632971,52.09937,FALSE,FALSE,FALSE,"England"
"Royal Oak",-2.0016186,53.3662632,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.5260814,53.2841241,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.7581339,52.9949805,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.5784814,52.3509823,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.9886444,52.5700136,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.3240645,53.0583746,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.0730165,52.4046073,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.4422721,53.5086052,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.1702314,52.7426905,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.7836715,52.2373832,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.3157334,52.177595,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.0624157,53.5044804,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.4743292,52.0629293,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.5641188,52.763749,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.6183041,53.1537542,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.1623917,52.9745771,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.4288155,53.5010245,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-1.2103722,52.1471207,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.2158806,53.0892052,FALSE,FALSE,FALSE,"England"
"Royal Oak",-1.2873251,53.2904525,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.0746093,52.3242,FALSE,FALSE,FALSE,"England"
"Royal Oak",0.3460822,53.1682113,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.8224243,52.3418091,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-2.0310167,52.6897227,FALSE,FALSE,FALSE,"England"
"The Royal Oak",1.1812359,52.0480475,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.3406253,51.4670234,FALSE,FALSE,FALSE,"England"
"The Royal Oak",0.1834802,51.6282767,FALSE,FALSE,FALSE,"England"
"The Royal Oak",0.2982287,51.5234073,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.0290442,51.8071881,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.3378121,51.5816235,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.0111749,51.6349911,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.304571,51.4882664,FALSE,FALSE,FALSE,"England"
"Royal Oak",0.6360355,51.9442348,FALSE,FALSE,FALSE,"England"
"Royal Oak",0.1618039,51.4726807,FALSE,FALSE,FALSE,"England"
"The Royal Oak",0.0653604,51.5010649,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.324866,51.448566,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.4273873,51.9657877,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.3547839,51.6389989,FALSE,FALSE,FALSE,"England"
"Royal Oak",0.5631271,51.877471,FALSE,FALSE,FALSE,"England"
"Royal Oak",-0.1130629,51.4932214,FALSE,FALSE,FALSE,"England"
"Royal Oak",0.7402577,51.593424,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.1195435,51.486277,FALSE,FALSE,FALSE,"England"
"The Royal Oak",-0.615285,51.5604607,FALSE,FALSE,FALSE,"England"
"Royal Oak",0.1279588,51.4524809,FALSE,FALSE,FALSE,"England"
